iteration,Episode_Reward/aim,Episode_Reward/cue_scratch,Episode_Reward/foul,Episode_Reward/nine_ball,Episode_Reward/spread,Episode_Termination/balls_at_rest,Episode_Termination/break_foul,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
87,0.019827570766210556,-0.014774337410926819,-0.02720758318901062,0.0,0.04049697518348694,0.95855712890625,0.0592041015625,0.00738525390625,-6.468459129333496,0.00017085937724914402,0.0030698315240442753,1.1567319631576538,6.441952705383301,0.08953237533569336,2508.0,0.20477330684661865,5.050000190734863,0.4159642159938812
88,0.019908446818590164,-0.014173246920108795,-0.026734650135040283,0.0,0.041251134127378464,0.9552001953125,0.0650634765625,0.00347900390625,-6.480556011199951,3.3749998692655936e-05,0.004877803381532431,1.1011306047439575,6.483409404754639,0.0920255184173584,2491.0,0.20477060973644257,4.900000095367432,0.30330461263656616
89,0.019881242886185646,-0.012483691796660423,-0.02751566283404827,0.0,0.03813370317220688,0.95294189453125,0.06646728515625,0.00714111328125,-6.538243770599365,7.593750342493877e-05,0.002591625554487109,1.039960265159607,6.425271511077881,0.08902502059936523,2515.0,0.20469769835472107,4.800000190734863,0.3406115770339966
90,0.01985391601920128,-0.013686713762581348,-0.02617485448718071,0.0,0.040238529443740845,0.95904541015625,0.05902099609375,0.00677490234375,-6.591777324676514,3.3749998692655936e-05,0.00605650944635272,1.0726991891860962,6.506921768188477,0.08903336524963379,2483.0,0.20464861392974854,5.150000095367432,0.16293106973171234
91,0.01987086609005928,-0.013888413086533546,-0.028041468933224678,0.0,0.03950199857354164,0.94866943359375,0.075439453125,0.0057373046875,-6.642648220062256,5.062499985797331e-05,0.0037020868621766567,1.1104929447174072,6.454348087310791,0.09150886535644531,2502.0,0.20454761385917664,4.760000228881836,0.18731674551963806
92,0.01984902285039425,-0.014222737401723862,-0.02761523425579071,0.0,0.04008689522743225,0.95343017578125,0.06201171875,0.0079345703125,-6.683330059051514,0.00011390625149942935,0.0031051463447511196,1.0611392259597778,6.476544380187988,0.09003210067749023,2495.0,0.20452609658241272,4.889999866485596,0.4329075217247009
93,0.019831359386444092,-0.010380137711763382,-0.02673468366265297,0.0,0.037208329886198044,0.96728515625,0.04217529296875,0.0079345703125,-6.6926069259643555,7.593750342493877e-05,0.004538707435131073,0.9916703701019287,6.521670341491699,0.08904552459716797,2478.0,0.20463860034942627,5.110000133514404,0.3815852105617523
94,0.019847851246595383,-0.011412780731916428,-0.0264287106692791,0.0,0.03689422458410263,0.9688720703125,0.03857421875,0.006103515625,-6.747583866119385,0.00038443360244855285,0.001091206562705338,1.0379382371902466,6.464267253875732,0.09101104736328125,2499.0,0.20464441180229187,5.269999980926514,0.11803773045539856
95,0.01989654079079628,-0.011456727981567383,-0.027003774419426918,0.0,0.03842917084693909,0.96014404296875,0.0548095703125,0.00604248046875,-6.728726863861084,9.999999747378752e-06,0.007974114269018173,1.0009539127349854,6.49945068359375,0.09152626991271973,2485.0,0.20458829402923584,4.929999828338623,0.5949360728263855
96,0.019854208454489708,-0.011369407176971436,-0.027381975203752518,0.0,0.03905925899744034,0.9583740234375,0.0623779296875,0.00701904296875,-6.74993896484375,7.593750342493877e-05,0.0010887057287618518,1.0138152837753296,6.569092750549316,0.09102582931518555,2460.0,0.2044822871685028,5.059999942779541,0.3820691704750061
97,0.019895538687705994,-0.013487095013260841,-0.028114378452301025,0.0,0.03885391354560852,0.96099853515625,0.054443359375,0.00408935546875,-6.836897850036621,9.999999747378752e-06,0.004399189259856939,1.0482690334320068,6.4758381843566895,0.08953356742858887,2495.0,0.20433488488197327,4.730000019073486,0.24518311023712158
98,0.01985630765557289,-0.012429049238562584,-0.02693408541381359,0.0,0.03820527717471123,0.96112060546875,0.05352783203125,0.00543212890625,-6.915929794311523,0.00011390625149942935,0.0009346706210635602,0.9999439120292664,8.655470848083496,0.14204645156860352,1862.0,0.2042141854763031,5.010000228881836,0.26732614636421204
99,0.019908426329493523,-0.012562490999698639,-0.027765344828367233,0.0,0.03878631442785263,0.962646484375,0.0499267578125,0.0048828125,-7.012369155883789,5.062499985797331e-05,0.003771004034206271,1.0187041759490967,6.996651649475098,0.1275339126586914,2299.0,0.20405080914497375,4.739999771118164,0.1772061586380005
100,0.019831551238894463,-0.012886899523437023,-0.026849618181586266,0.0,0.039175696671009064,0.9603271484375,0.056884765625,0.0068359375,-7.061641693115234,0.00017085937724914402,0.002042827196419239,1.0119502544403076,8.969583511352539,0.1530473232269287,1795.0,0.20388063788414001,5.039999961853027,0.3942611515522003
101,0.019875317811965942,-0.011530167423188686,-0.02616763301193714,0.0,0.03825581073760986,0.97161865234375,0.0411376953125,0.00567626953125,-7.073703289031982,0.00011390625149942935,0.0037835496477782726,0.9502045512199402,8.179481506347656,0.1245429515838623,1973.0,0.20369696617126465,4.920000076293945,0.49661850929260254
102,0.019857516512274742,-0.011642536148428917,-0.025580044835805893,0.0,0.03865007311105728,0.96649169921875,0.03985595703125,0.00787353515625,-7.041647911071777,9.999999747378752e-06,0.006491067353636026,0.9694678783416748,7.518094062805176,0.12904620170593262,2142.0,0.20364731550216675,5.070000171661377,0.5861644744873047
103,0.019812773913145065,-0.011711609549820423,-0.025629360228776932,0.0,0.03849416226148605,0.9697265625,0.03759765625,0.00811767578125,-7.0630364418029785,9.999999747378752e-06,0.004396029748022556,0.9403257369995117,6.887903690338135,0.09353089332580566,2346.0,0.2036365121603012,4.71999979019165,0.4031880795955658
104,0.01987195387482643,-0.010634781792759895,-0.027578432112932205,0.0,0.03717571124434471,0.96881103515625,0.0419921875,0.00579833984375,-7.139518737792969,0.00011390625149942935,0.000919220969080925,0.9451406002044678,6.9235734939575195,0.09403729438781738,2334.0,0.2036401927471161,5.119999885559082,0.4915595054626465
105,0.019836803898215294,-0.011238468810915947,-0.02612251043319702,0.0,0.03734540566802025,0.96392822265625,0.0479736328125,0.00628662109375,-7.1159210205078125,1.4999999621068127e-05,0.009328985586762428,0.9240350723266602,6.881869316101074,0.0965273380279541,2347.0,0.2036595642566681,5.019999980926514,0.46286311745643616
106,0.019875943660736084,-0.008974150754511356,-0.026820369064807892,0.0,0.03657013922929764,0.9754638671875,0.0316162109375,0.00592041015625,-7.167367458343506,0.0002562890585977584,0.0023666510824114084,0.9522560834884644,6.539362907409668,0.0915226936340332,2470.0,0.203810453414917,5.019999980926514,0.4771488904953003
107,0.01986001804471016,-0.009900896809995174,-0.02534206211566925,0.0,0.03609305992722511,0.97760009765625,0.0235595703125,0.0069580078125,-7.162614345550537,7.593750342493877e-05,0.0036137450952082872,0.9270555973052979,6.503579139709473,0.09003448486328125,2484.0,0.20385222136974335,4.949999809265137,0.44681698083877563
108,0.019861707463860512,-0.010022398084402084,-0.026614472270011902,0.0,0.03635183721780777,0.97161865234375,0.03509521484375,0.00567626953125,-7.20238733291626,7.593750342493877e-05,0.0036606069188565016,0.9033417105674744,6.45896577835083,0.09302854537963867,2500.0,0.20376867055892944,5.179999828338623,0.5154396891593933
109,0.01985546573996544,-0.009189721196889877,-0.026339808478951454,0.0,0.038507625460624695,0.9708251953125,0.04052734375,0.00750732421875,-7.172679424285889,0.00017085937724914402,0.002896590856835246,0.901451826095581,6.463001251220703,0.08952713012695312,2500.0,0.2036556899547577,4.900000095367432,0.19914695620536804
110,0.019908322021365166,-0.012830328196287155,-0.026102257892489433,0.0,0.03896966204047203,0.968505859375,0.0487060546875,0.00360107421875,-7.224178791046143,3.3749998692655936e-05,0.005833744071424007,0.9836933612823486,6.551313400268555,0.09155511856079102,2466.0,0.2036207914352417,4.679999828338623,0.36626097559928894
111,0.019906381145119667,-0.01083230972290039,-0.026170440018177032,0.0,0.0385478138923645,0.97210693359375,0.04150390625,0.00396728515625,-7.230657577514648,0.00011390625149942935,0.0026295846328139305,0.9293837547302246,6.463064193725586,0.09052491188049316,2500.0,0.2035597264766693,4.989999771118164,0.7911949753761292
112,0.01993236318230629,-0.009230504743754864,-0.026070140302181244,0.0,0.03777625411748886,0.9752197265625,0.03961181640625,0.003173828125,-7.199370384216309,1.4999999621068127e-05,0.005752746015787125,0.9183371663093567,6.4944844245910645,0.09154891967773438,2487.0,0.20351456105709076,4.869999885559082,0.5690175890922546
113,0.019876845180988312,-0.010904975235462189,-0.02693699114024639,0.0,0.03870273754000664,0.97216796875,0.03594970703125,0.00494384765625,-7.260218143463135,0.0005766503745689988,0.0022766520269215107,0.969784140586853,6.512887954711914,0.09054756164550781,2481.0,0.2033376693725586,4.909999847412109,0.533058762550354
114,0.01987176388502121,-0.01004537008702755,-0.025474492460489273,0.0,0.03826653212308884,0.97064208984375,0.03778076171875,0.0050048828125,-7.317397594451904,0.00011390625149942935,0.006346534006297588,1.2620677947998047,6.429780006408691,0.09102606773376465,2512.0,0.20324037969112396,4.929999828338623,0.23381507396697998
115,0.019838757812976837,-0.01017702929675579,-0.027406394481658936,0.0,0.03641510754823685,0.9658203125,0.04071044921875,0.00726318359375,-7.24481201171875,9.999999747378752e-06,0.010864542797207832,0.9722580313682556,6.493232727050781,0.08852863311767578,2489.0,0.20323386788368225,4.889999866485596,0.36641573905944824
116,0.019886165857315063,-0.009511489421129227,-0.02531810849905014,0.0,0.03652413189411163,0.976318359375,0.03057861328125,0.00616455078125,-7.315124034881592,0.00017085937724914402,0.0008860484813340008,0.8883922696113586,6.439072132110596,0.08952474594116211,2509.0,0.20330971479415894,4.96999979019165,0.5811082124710083
117,0.01986232027411461,-0.008746739476919174,-0.0263419970870018,0.0,0.036152392625808716,0.97491455078125,0.02642822265625,0.006103515625,-7.3486552238464355,9.999999747378752e-06,0.008699626661837101,0.877309262752533,6.45338249206543,0.08800053596496582,2504.0,0.2033272683620453,4.739999771118164,0.5344045162200928
118,0.019835829734802246,-0.009495122358202934,-0.02582896128296852,0.0,0.03692609816789627,0.97247314453125,0.02996826171875,0.00689697265625,-7.354061126708984,1.4999999621068127e-05,0.003029861254617572,0.8827278017997742,6.5528106689453125,0.08801889419555664,2467.0,0.20330986380577087,4.980000019073486,0.4112212657928467
119,0.01985914260149002,-0.008562673814594746,-0.026730095967650414,0.0,0.036602847278118134,0.975341796875,0.0240478515625,0.00701904296875,-7.375370979309082,9.999999747378752e-06,0.005825689993798733,0.8789789080619812,6.441415786743164,0.09002923965454102,2508.0,0.20329499244689941,5.039999961853027,0.44209080934524536
120,0.019878510385751724,-0.00756562827154994,-0.026447322219610214,0.0,0.03585811331868172,0.98162841796875,0.02197265625,0.00482177734375,-7.4394402503967285,5.062499985797331e-05,0.0012031132355332375,0.8621439933776855,6.537092685699463,0.09253740310668945,2471.0,0.20324423909187317,4.869999885559082,0.4731375575065613
121,0.019838735461235046,-0.007465444505214691,-0.02538997307419777,0.0,0.03518819063901901,0.97882080078125,0.02099609375,0.00689697265625,-7.565759658813477,0.00017085937724914402,0.0013084360398352146,0.8304027318954468,6.467545032501221,0.09002399444580078,2498.0,0.2031945437192917,5.130000114440918,0.632970929145813
122,0.019907213747501373,-0.007610410451889038,-0.024884823709726334,0.0,0.03592780604958534,0.98492431640625,0.01458740234375,0.00518798828125,-7.525445938110352,9.999999747378752e-06,0.012584841810166836,0.833167552947998,6.466832160949707,0.08953356742858887,2498.0,0.20313405990600586,4.889999866485596,0.5304720997810364
123,0.019887583330273628,-0.008143307641148567,-0.02552543208003044,0.0,0.03612574189901352,0.98388671875,0.01641845703125,0.00372314453125,-7.510678768157959,9.999999747378752e-06,0.00586861465126276,0.8803418874740601,6.517585754394531,0.0915377140045166,2478.0,0.2031593769788742,5.230000019073486,0.6869275569915771
124,0.019856607541441917,-0.007395139895379543,-0.026806898415088654,0.0,0.03494977951049805,0.97796630859375,0.01910400390625,0.00738525390625,-7.506537914276123,5.062499985797331e-05,0.0023563557770103216,0.8255834579467773,6.450891494750977,0.09002685546875,2504.0,0.20313036441802979,5.349999904632568,0.5044517517089844
125,0.01986834779381752,-0.008839039131999016,-0.025097060948610306,0.0,0.03761068731546402,0.97796630859375,0.02191162109375,0.0064697265625,-7.570910453796387,7.593750342493877e-05,0.0021877349354326725,0.8579657077789307,6.47629451751709,0.09053277969360352,2494.0,0.20306691527366638,4.789999961853027,0.5918664336204529
126,0.019902756437659264,-0.009037867188453674,-0.02644350193440914,0.0,0.03675520420074463,0.974365234375,0.0316162109375,0.0054931640625,-7.557833194732666,2.2500000341096893e-05,0.007088672369718552,0.8585174679756165,6.479669094085693,0.0900261402130127,2493.0,0.20306096971035004,4.75,0.26818686723709106
127,0.019909124821424484,-0.008558118715882301,-0.025435209274291992,0.0,0.036269187927246094,0.97515869140625,0.02825927734375,0.00360107421875,-7.584601879119873,1.4999999621068127e-05,0.003454140154644847,0.8465433120727539,6.43013334274292,0.09225225448608398,2511.0,0.20303934812545776,4.940000057220459,0.48028337955474854
128,0.019864561036229134,-0.008083715103566647,-0.02567071095108986,0.0,0.037330009043216705,0.97998046875,0.02105712890625,0.00579833984375,-7.648805141448975,7.593750342493877e-05,0.0012656833278015256,0.856174111366272,6.511627674102783,0.09003162384033203,2481.0,0.20298640429973602,5.070000171661377,0.7069613933563232
129,0.0198445376008749,-0.008421601727604866,-0.02772943302989006,0.0,0.03648292273283005,0.97955322265625,0.02178955078125,0.00732421875,-7.650545120239258,7.593750342493877e-05,0.002842952264472842,0.8625758290290833,6.483096122741699,0.09504270553588867,2490.0,0.20297011733055115,4.769999980926514,0.21743988990783691
130,0.019863953813910484,-0.0081578828394413,-0.02606721967458725,0.0,0.03656584024429321,0.98272705078125,0.018798828125,0.00579833984375,-7.777111530303955,7.593750342493877e-05,0.0034582370426505804,0.869219183921814,6.479770660400391,0.09004664421081543,2493.0,0.2030596137046814,5.130000114440918,0.3373364806175232
131,0.019833654165267944,-0.008242073468863964,-0.026331650093197823,0.0,0.03698804974555969,0.978759765625,0.015869140625,0.00927734375,-7.72084379196167,5.062499985797331e-05,0.003925516735762358,0.8299238085746765,6.531137466430664,0.09154152870178223,2473.0,0.2031974494457245,5.0,0.5663679838180542
132,0.019878976047039032,-0.007558205630630255,-0.025578388944268227,0.0,0.036241672933101654,0.98541259765625,0.01385498046875,0.00543212890625,-7.780576705932617,3.3749998692655936e-05,0.0026946072466671467,0.854417085647583,6.444864273071289,0.08952760696411133,2507.0,0.20316290855407715,4.949999809265137,0.402086079120636
133,0.0198812372982502,-0.0062221502885222435,-0.02558670938014984,0.0,0.03574070334434509,0.983154296875,0.0152587890625,0.005126953125,-7.774078369140625,0.00011390625149942935,0.0019272672943770885,0.8071259260177612,6.521102428436279,0.08952927589416504,2478.0,0.20310211181640625,5.119999885559082,0.6942694187164307
134,0.019854620099067688,-0.008714277297258377,-0.026444468647241592,0.0,0.03674443066120148,0.98211669921875,0.0142822265625,0.00750732421875,-7.836125373840332,9.999999747378752e-06,0.011232291348278522,0.8637127876281738,6.472866058349609,0.09052824974060059,2496.0,0.2030152529478073,5.079999923706055,0.4438694417476654
135,0.01986093632876873,-0.009074447676539421,-0.025790417566895485,0.0,0.03732491284608841,0.97998046875,0.02001953125,0.00634765625,-7.856502532958984,5.062499985797331e-05,0.0018771580653265119,0.8608107566833496,6.492519855499268,0.08851933479309082,2489.0,0.20295856893062592,5.130000114440918,0.5615496635437012
136,0.01986587792634964,-0.008405664935708046,-0.026354119181632996,0.0,0.03686396777629852,0.9791259765625,0.0206298828125,0.00616455078125,-7.937572002410889,5.062499985797331e-05,0.004482314456254244,0.8154662251472473,6.502413272857666,0.0885305404663086,2485.0,0.20292580127716064,5.090000152587891,0.5932615995407104
137,0.019810941070318222,-0.00857561081647873,-0.02685057744383812,0.0,0.03814942389726639,0.970947265625,0.02996826171875,0.00762939453125,-7.987494945526123,5.062499985797331e-05,0.003692321479320526,0.8372586965560913,6.487513065338135,0.08920454978942871,2491.0,0.203030526638031,5.190000057220459,0.39028748869895935
138,0.019862908869981766,-0.008987161330878735,-0.0257079117000103,0.0,0.037549734115600586,0.9764404296875,0.02423095703125,0.00634765625,-8.013653755187988,7.593750342493877e-05,0.0019058092730119824,0.8499773740768433,6.467965602874756,0.08902812004089355,2498.0,0.20299141108989716,4.900000095367432,0.7029946446418762
139,0.019873861223459244,-0.007249482907354832,-0.02585795521736145,0.0,0.03664667531847954,0.9722900390625,0.02618408203125,0.00762939453125,-8.062685012817383,5.062499985797331e-05,0.0030304286628961563,0.7990578413009644,6.4402079582214355,0.09053683280944824,2508.0,0.2029288411140442,4.820000171661377,0.7517529726028442
140,0.019862055778503418,-0.007778441067785025,-0.026697827503085136,0.0,0.03660299628973007,0.97607421875,0.02618408203125,0.00653076171875,-8.048419952392578,3.3749998692655936e-05,0.00566684128716588,0.7977063059806824,6.625426292419434,0.0890357494354248,2440.0,0.2029249370098114,4.880000114440918,0.5044712424278259
141,0.019920645281672478,-0.007765071466565132,-0.02626579999923706,0.0,0.03650215268135071,0.98162841796875,0.02392578125,0.003662109375,-8.047196388244629,9.999999747378752e-06,0.0046697454527020454,0.8372033834457397,6.693411827087402,0.08953142166137695,2415.0,0.20293402671813965,5.25,0.666002094745636
142,0.01988379843533039,-0.0074220565147697926,-0.026143301278352737,0.0,0.03566935658454895,0.986328125,0.0123291015625,0.00579833984375,-8.066851615905762,5.062499985797331e-05,0.0026348440442234278,0.8354301452636719,6.495206832885742,0.09411883354187012,2486.0,0.20292073488235474,4.929999828338623,0.3907783329486847
143,0.019877837970852852,-0.006594284437596798,-0.026424765586853027,0.0,0.03493712097406387,0.98876953125,0.00927734375,0.0048828125,-8.097710609436035,3.3749998692655936e-05,0.003348992671817541,0.8050270676612854,6.506052017211914,0.09202861785888672,2483.0,0.20286314189434052,4.96999979019165,0.5035130977630615
144,0.01987404190003872,-0.005808928515762091,-0.025418292731046677,0.0,0.034899644553661346,0.9891357421875,0.006591796875,0.0057373046875,-8.103857040405273,9.999999747378752e-06,0.008151128888130188,0.7916022539138794,6.4950056076049805,0.09003162384033203,2488.0,0.20285575091838837,4.889999866485596,0.47224369645118713
145,0.019866149872541428,-0.006055277306586504,-0.025415878742933273,0.0,0.0348057746887207,0.986572265625,0.0089111328125,0.0064697265625,-8.12266731262207,1.4999999621068127e-05,0.0035580373369157314,0.7843708395957947,6.483105659484863,0.09302926063537598,2491.0,0.20284056663513184,5.03000020980835,0.6006373763084412
146,0.019878525286912918,-0.005583377555012703,-0.024290267378091812,0.0,0.03570922091603279,0.989990234375,0.00677490234375,0.00567626953125,-8.17838191986084,5.062499985797331e-05,0.0011506775626912713,0.7749950885772705,6.519594669342041,0.09001803398132324,2478.0,0.20280128717422485,4.960000038146973,0.7307606935501099
147,0.019897114485502243,-0.006165607366710901,-0.025924067944288254,0.0,0.0350041426718235,0.9893798828125,0.00860595703125,0.00518798828125,-8.169340133666992,1.4999999621068127e-05,0.006980512756854296,0.817206621170044,6.499725818634033,0.09153342247009277,2485.0,0.20283329486846924,4.869999885559082,0.7388083934783936
148,0.01987193524837494,-0.006117373704910278,-0.026319630444049835,0.0,0.03475095331668854,0.98828125,0.01116943359375,0.0052490234375,-8.184874534606934,1.4999999621068127e-05,0.004949974361807108,0.8195468187332153,6.504782676696777,0.09055733680725098,2484.0,0.20280680060386658,5.150000095367432,0.4397448003292084
149,0.019902823492884636,-0.005692821461707354,-0.025765269994735718,0.0,0.03502316772937775,0.99017333984375,0.00640869140625,0.0045166015625,-8.194038391113281,2.2500000341096893e-05,0.00453916797414422,0.8146215081214905,6.531528472900391,0.09153890609741211,2473.0,0.20280873775482178,4.96999979019165,0.38033533096313477
150,0.01991863176226616,-0.006197676062583923,-0.0256583783775568,0.0,0.035008762031793594,0.99188232421875,0.00640869140625,0.0032958984375,-8.195207595825195,0.0002562890585977584,0.0015026609180495143,0.8177328109741211,6.460665702819824,0.08903717994689941,2501.0,0.20260336995124817,4.940000057220459,0.2393396496772766
151,0.019915293902158737,-0.006114248186349869,-0.02552170492708683,0.0,0.034214332699775696,0.99066162109375,0.00726318359375,0.0037841796875,-8.21469497680664,9.999999747378752e-06,0.0075063034892082214,0.8134161829948425,6.493222236633301,0.08902859687805176,2489.0,0.20248207449913025,5.03000020980835,0.406284362077713
152,0.019863199442625046,-0.006385362707078457,-0.025317953899502754,0.0,0.033844269812107086,0.9896240234375,0.0064697265625,0.00555419921875,-8.200519561767578,5.062499985797331e-05,0.001920066773891449,0.8161439299583435,6.435891151428223,0.09253334999084473,2509.0,0.20240776240825653,4.960000038146973,0.5781540870666504
153,0.019901208579540253,-0.005665414035320282,-0.025482099503278732,0.0,0.033646948635578156,0.99169921875,0.00543212890625,0.0045166015625,-8.177770614624023,3.3749998692655936e-05,0.0033175062853842974,0.812606155872345,6.4003496170043945,0.09103035926818848,2523.0,0.20248237252235413,5.050000190734863,0.35226666927337646
154,0.019859611988067627,-0.006550840102136135,-0.024361787363886833,0.0,0.0346963107585907,0.99017333984375,0.00579833984375,0.00604248046875,-8.154221534729004,0.00011390625149942935,0.0023581460118293762,0.9309656023979187,6.475615501403809,0.0899355411529541,2495.0,0.2024357169866562,5.25,0.5058857202529907
155,0.019919393584132195,-0.006539308466017246,-0.026127096265554428,0.0,0.03409169986844063,0.99298095703125,0.0047607421875,0.00390625,-8.168970108032227,5.062499985797331e-05,0.004582491237670183,0.8131153583526611,6.441024303436279,0.08903169631958008,2509.0,0.20232228934764862,4.840000152587891,0.5553341507911682
156,0.019862011075019836,-0.0066031888127326965,-0.024025440216064453,0.0,0.03576864302158356,0.991455078125,0.00445556640625,0.00531005859375,-8.204421043395996,0.00011390625149942935,0.00120918033644557,0.8371101021766663,6.441805839538574,0.09039306640625,2508.0,0.2022114396095276,4.929999828338623,0.47857651114463806
157,0.019873399287462234,-0.006404452491551638,-0.02644151821732521,0.0,0.03298705071210861,0.9903564453125,0.00506591796875,0.00579833984375,-8.233023643493652,2.2500000341096893e-05,0.006594547536224127,0.7999329566955566,6.443216800689697,0.08902835845947266,2508.0,0.20212262868881226,5.0,0.3289808928966522
158,0.019877517595887184,-0.006274648476392031,-0.024687958881258965,0.0,0.03345097601413727,0.99346923828125,0.00164794921875,0.00543212890625,-8.203741073608398,0.00011390625149942935,0.0014265086501836777,0.8341037631034851,6.475546836853027,0.0915384292602539,2494.0,0.20213894546031952,5.190000057220459,0.7273935675621033
159,0.019919630140066147,-0.0065047405660152435,-0.025355815887451172,0.0,0.03339531645178795,0.99444580078125,0.00286865234375,0.00347900390625,-8.21431827545166,0.0002562890585977584,0.003221193328499794,0.808292806148529,6.494553565979004,0.09052586555480957,2488.0,0.20207488536834717,4.760000228881836,0.4277265965938568
160,0.019843902438879013,-0.006021532230079174,-0.0251285582780838,0.0,0.03333043307065964,0.99005126953125,0.00396728515625,0.00750732421875,-8.26325511932373,9.999999747378752e-06,0.011021810583770275,0.7845638990402222,6.481638431549072,0.09106588363647461,2492.0,0.20209138095378876,4.849999904632568,0.5936605334281921
161,0.01987615041434765,-0.007052565459161997,-0.02462685853242874,0.0,0.03463587164878845,0.98895263671875,0.00689697265625,0.00579833984375,-8.313578605651855,3.3749998692655936e-05,0.0020386867690831423,0.7863944172859192,6.42897891998291,0.08951044082641602,2513.0,0.20208525657653809,4.869999885559082,0.5097838640213013
162,0.019890181720256805,-0.0064980941824615,-0.025055812671780586,0.0,0.03579815849661827,0.98883056640625,0.008544921875,0.0052490234375,-8.314023971557617,5.062499985797331e-05,0.003912405576556921,0.7817291617393494,6.472290992736816,0.09003663063049316,2496.0,0.20226262509822845,4.989999771118164,0.3851434290409088
163,0.019854005426168442,-0.005542735569179058,-0.02554650604724884,0.0,0.03622715547680855,0.9857177734375,0.01092529296875,0.0068359375,-8.221927642822266,3.3749998692655936e-05,0.005089940503239632,0.752469003200531,6.4450836181640625,0.09103751182556152,2506.0,0.20228666067123413,4.78000020980835,0.6130549907684326
164,0.01988520473241806,-0.006206326186656952,-0.02605939470231533,0.0,0.03545913100242615,0.98626708984375,0.01251220703125,0.005615234375,-8.250227928161621,9.999999747378752e-06,0.006659125909209251,0.8060991764068604,6.508822917938232,0.09251523017883301,2481.0,0.2022850513458252,5.0,0.3585081398487091
165,0.01987275667488575,-0.006373302545398474,-0.025838952511548996,0.0,0.03644432872533798,0.9874267578125,0.01031494140625,0.00579833984375,-8.268791198730469,0.00038443360244855285,0.0007120784721337259,0.782548189163208,6.524028778076172,0.09104204177856445,2476.0,0.20213723182678223,4.889999866485596,0.3005487024784088
166,0.01990198716521263,-0.005263681523501873,-0.025273248553276062,0.0,0.03590407222509384,0.98687744140625,0.012451171875,0.00445556640625,-8.198944091796875,3.3749998692655936e-05,0.006772520020604134,0.7543538808822632,6.475665092468262,0.0900416374206543,2495.0,0.20205730199813843,4.96999979019165,0.3991073668003082
167,0.019850781187415123,-0.00662587583065033,-0.027217766270041466,0.0,0.0350915752351284,0.98541259765625,0.01055908203125,0.00714111328125,-8.29086971282959,3.3749998692655936e-05,0.00248054601252079,0.802272617816925,6.566305160522461,0.09105420112609863,2461.0,0.20203207433223724,4.820000171661377,0.645858645439148
168,0.019878115504980087,-0.007285651750862598,-0.025708965957164764,0.0,0.03824273496866226,0.986572265625,0.01544189453125,0.00445556640625,-8.270848274230957,0.00011390625149942935,0.0019185927230864763,0.8114100694656372,6.422846794128418,0.09151935577392578,2515.0,0.20203661918640137,4.949999809265137,0.3935850262641907
169,0.019898688420653343,-0.005840827710926533,-0.02390437200665474,0.0,0.036929525434970856,0.98846435546875,0.01141357421875,0.00469970703125,-8.29593563079834,5.062499985797331e-05,0.003804299049079418,0.7498900294303894,6.510189533233643,0.08903026580810547,2482.0,0.20204970240592957,4.800000190734863,0.42899617552757263
170,0.019843576475977898,-0.006392249837517738,-0.025003712624311447,0.0,0.03690445050597191,0.9862060546875,0.011474609375,0.005859375,-8.33956527709961,2.2500000341096893e-05,0.0038030813448131084,0.7671809196472168,6.476802825927734,0.09203553199768066,2494.0,0.202035591006279,4.789999961853027,0.4019712209701538
171,0.019877515733242035,-0.006757355760782957,-0.026566995307803154,0.0,0.03695668652653694,0.98480224609375,0.01348876953125,0.005126953125,-8.353019714355469,9.999999747378752e-06,0.006260599475353956,0.8044354915618896,6.448461532592773,0.0910041332244873,2505.0,0.20207934081554413,4.920000076293945,0.4365067481994629
172,0.019879061728715897,-0.006320394109934568,-0.02582213655114174,0.0,0.03668241947889328,0.9835205078125,0.013427734375,0.00616455078125,-8.351449966430664,2.2500000341096893e-05,0.0050351424142718315,0.74990314245224,6.552171230316162,0.09202933311462402,2465.0,0.2020631730556488,4.739999771118164,0.45889756083488464
173,0.0198148712515831,-0.007734986022114754,-0.026004601269960403,0.0,0.03708138316869736,0.97430419921875,0.02691650390625,0.00787353515625,-8.38410472869873,9.999999747378752e-06,0.006594739854335785,0.7707043290138245,6.474976062774658,0.09152531623840332,2495.0,0.2020505666732788,4.820000171661377,0.6096371412277222
174,0.019861334934830666,-0.010297629050910473,-0.025773651897907257,0.0,0.038525283336639404,0.9727783203125,0.0299072265625,0.0069580078125,-8.402786254882812,9.999999747378752e-06,0.005571168847382069,0.8329540491104126,6.468199253082275,0.0910341739654541,2497.0,0.20204369723796844,4.920000076293945,0.4557899236679077
175,0.019874807447195053,-0.010474864393472672,-0.026204828172922134,0.0,0.03909462317824364,0.96966552734375,0.03424072265625,0.0059814453125,-8.4376802444458,7.593750342493877e-05,0.002066483488306403,0.8183354139328003,6.514723777770996,0.08952498435974121,2480.0,0.2020321786403656,4.960000038146973,0.15074776113033295
176,0.019891267642378807,-0.011347017250955105,-0.026874281466007233,0.0,0.03953058272600174,0.96807861328125,0.04119873046875,0.0052490234375,-8.503534317016602,2.2500000341096893e-05,0.008145504631102085,0.8221172094345093,6.41571044921875,0.09303641319274902,2517.0,0.20204851031303406,4.679999828338623,0.6477006673812866
